Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_available,Ratings,Route_name,Route_link
UPSRTC - TAJ0006,Pink Express AC Seater 2+2,17:00,22:51,05h 51m,INR 810,41 Seats available,"3.4
5",Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra
UPSRTC - CBG0054,Ordinary Non AC Seater 2+3,18:00,00:45,06h 45m,INR 577,52 Seats available,3.3,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra
UPSRTC - AWD0011,Janrath AC Seater 2+2,18:00,00:15,06h 15m,INR 810,36 Seats available,"3.0
6",Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra
UPSRTC - BRH0351,Ordinary Non AC Seater 2+3,19:25,02:30,07h 05m,INR 527,52 Seats available,3.3,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra
UPSRTC - AWD0059,Janrath AC Seater 2+2,20:00,02:43,06h 43m,INR 810,36 Seats available,3.3,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra
UPSRTC - AGF0070,Ordinary Non AC Seater 2+3,20:02,02:30,06h 28m,INR 577,52 Seats available,3.3,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra
UPSRTC - TAJ0008,Janrath AC Seater 2+2,20:30,02:00,05h 30m,INR 810,36 Seats available,3.3,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra
UPSRTC - AWD0206,Pink Express AC Seater 2+2,21:45,04:00,06h 15m,INR 810,38 Seats available,"2.0
8",Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra
UPSRTC - AWD0056,Janrath AC Seater 2+2,23:15,05:27,06h 12m,INR 810,36 Seats available,"4.2
19",Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra
UPSRTC - TAJ0010,Pink Express AC Seater 2+2,23:45,05:31,05h 46m,INR 810,41 Seats available,"3.9
33",Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra
RSRTC - 177797,A/C Seater / Sleeper (2+1),21:00,02:30,05h 30m,INR 891,36 Seats available,3.6,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:45,04:45,05h 00m,INR 699,26 Seats available,"4.2
19",Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:30,04:30,05h 00m,INR 959,26 Seats available,"4.8
45",Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:40,04:00,04h 20m,INR 1299,8 Seats available,4.7,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:35,04:25,04h 50m,INR 699,26 Seats available,4.5,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra
UPSRTC - MDD0033,Ordinary Non AC Seater 2+3,15:30,19:00,03h 30m,INR 327,52 Seats available,3.3,Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi
UPSRTC - MDD0009,Janrath AC Seater 2+2,16:15,20:15,04h 00m,INR 420,35 Seats available,"3.5
12",Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi
UPSRTC - MDD0037,Ordinary Non AC Seater 2+3,16:30,19:30,03h 00m,INR 327,52 Seats available,3.3,Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi
UPSRTC - HPR0777,Ordinary Non AC Seater 2+3,16:47,21:53,05h 06m,INR 323,52 Seats available,3.3,Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi
UPSRTC - MDD0015,Janrath AC Seater 2+2,17:15,21:15,04h 00m,INR 420,36 Seats available,"2.1
6",Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi
UPSRTC - MDD0021,Janrath AC Seater 2+2,18:15,22:15,04h 00m,INR 420,36 Seats available,"3.4
15",Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi
UPSRTC - MDD0064,Janrath AC Seater 2+2,19:15,23:15,04h 00m,INR 420,36 Seats available,3.3,Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi
UPSRTC - SRG0227,Ordinary Non AC Seater 2+3,22:29,02:40,04h 11m,INR 323,52 Seats available,3.3,Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi
UPSRTC - BLP0012,Ordinary Non AC Seater 2+3,23:35,04:40,05h 05m,INR 302,52 Seats available,3.3,Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi
UPSRTC - LNI0017,Rajdhani Non AC Seater 2+3,23:35,03:00,03h 25m,INR 288,51 Seats available,3.3,Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi
UPSRTC - BRT0007,Ordinary Non AC Seater 2+3,23:50,04:00,04h 10m,INR 322,52 Seats available,3.3,Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi
UPSRTC - HPR0710,Janrath AC Seater 2+3,23:58,03:32,03h 34m,INR 366,47 Seats available,3.3,Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi
UPSRTC - HPR0050,Janrath AC Seater 2+3,23:59,03:59,04h 00m,INR 366,48 Seats available,3.3,Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi
India Tours & Travels (GetBookCab),A/C Semi Sleeper / Sleeper (2+2),17:00,20:30,03h 30m,405,14 Seats available,"4.6
5",Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi
India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),18:15,20:45,02h 30m,539,8 Seats available,"3.6
48",Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),19:10,23:20,04h 10m,584,34 Seats available,"3.3
14",Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:00,01:00,04h 00m,719,12 Seats available,3.8,Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),21:40,01:30,03h 50m,494,22 Seats available,3.8,Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi
UPSRTC - CNT0213,Ordinary Non AC Seater 2+3,16:00,23:30,07h 30m,INR 528,52 Seats available,3.3,Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow
UPSRTC - KSH0133,Ordinary Non AC Seater 2+3,16:32,01:00,08h 28m,INR 528,52 Seats available,3.3,Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow
UPSRTC - AWD0090,Janrath AC Seater 2+2,17:00,23:59,06h 59m,INR 748,36 Seats available,"3.0
5",Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow
UPSRTC - KSH0015,Ordinary Non AC Seater 2+3,17:30,01:37,08h 07m,INR 528,52 Seats available,3.3,Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow
UPSRTC - SLP0050,Ordinary Non AC Seater 2+3,18:00,01:45,07h 45m,INR 528,52 Seats available,3.3,Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow
UPSRTC - KSH0001,Janrath AC Seater 2+2,18:00,02:15,08h 15m,INR 748,36 Seats available,3.3,Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow
UPSRTC - KSH0023,Ordinary Non AC Seater 2+3,18:30,02:47,08h 17m,INR 528,51 Seats available,3.3,Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow
UPSRTC - ALM0185,Volvo AC Seater 2+2,18:30,01:00,06h 30m,INR 1093,39 Seats available,3.3,Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow
UPSRTC - AWD0091,Janrath AC Seater 2+2,19:00,02:00,07h 00m,INR 748,36 Seats available,3.3,Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow
UPSRTC - SLP0061,Ordinary Non AC Seater 2+3,19:30,03:15,07h 45m,INR 528,52 Seats available,3.3,Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow
UPSRTC - CBG0138,Janrath AC Seater 2+2,19:30,03:30,08h 00m,INR 748,36 Seats available,3.3,Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow
UPSRTC - CBG0045,Janrath AC Seater 2+2,20:00,03:30,07h 30m,INR 748,36 Seats available,3.3,Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow
UPSRTC - AWD0093,Janrath AC Seater 2+2,20:30,03:30,07h 00m,INR 748,36 Seats available,3.3,Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow
UPSRTC - KSH0146,Ordinary Non AC Seater 2+3,20:31,03:31,07h 00m,INR 528,52 Seats available,3.3,Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow
UPSRTC - CBG0047,Janrath AC Seater 2+2,21:00,04:00,07h 00m,INR 748,36 Seats available,"2.2
6",Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow
PTC-SKYBUS,A/C Seater/Sleeper (2+1),22:30,05:30,07h 00m,INR 399,15 Seats available,"4.7
443",Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:30,04:45,06h 15m,INR 399,16 Seats available,"4.0
414",Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow
Yolo Bus,A/C Seater / Sleeper (2+1),22:00,05:38,07h 38m,INR 499,26 Seats available,"4.1
188",Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow
RS YADAV SMART BUS,VE A/C Seater / Sleeper (2+1),16:15,01:06,08h 51m,INR 2599,2 Seats available,"5.0
1",Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow
Raj Kalpana Travels Pvt.Ltd,A/C Sleeper (2+1),20:00,01:45,05h 45m,INR 2299,12 Seats available,"4.2
57",Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow
UPSRTC - STD0054,Ordinary Non AC Seater 2+3,16:00,22:34,06h 34m,INR 551,52 Seats available,"3.9
4",Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
UPSRTC - HDD0252,Ordinary Non AC Seater 2+3,16:01,00:35,08h 34m,INR 562,52 Seats available,3.3,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
UPSRTC - HDD0254,Ordinary Non AC Seater 2+3,17:01,01:10,08h 09m,INR 562,52 Seats available,3.3,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
UPSRTC - HDD0074,Ordinary Non AC Seater 2+3,17:05,21:36,04h 31m,INR 562,52 Seats available,3.3,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
UPSRTC - HDD0255,Ordinary Non AC Seater 2+3,17:58,22:20,04h 22m,INR 562,52 Seats available,3.3,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
UPSRTC - HDD0079,Ordinary Non AC Seater 2+3,18:05,23:30,05h 25m,INR 562,52 Seats available,3.3,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
UPSRTC - HDD0171,Ordinary Non AC Seater 2+3,18:06,01:50,07h 44m,INR 562,52 Seats available,3.3,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
UPSRTC - HDD0035,Ordinary Non AC Seater 2+3,18:32,02:35,08h 03m,INR 562,52 Seats available,3.3,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
UPSRTC - HDD0292,Rajdhani Non AC Seater 2+3,19:00,23:55,04h 55m,INR 562,51 Seats available,3.3,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
UPSRTC - HDD0111,Ordinary Non AC Seater 2+3,19:03,05:05,10h 02m,INR 562,52 Seats available,3.3,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
Shree Krishna Shtabadi Travels,NON AC Seater / Sleeper 2+1,21:00,06:00,09h 00m,INR 600,44 Seats available,"2.2
24",Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
KVS Holidays,Non A/C Seater / Sleeper (2+1),21:30,06:30,09h 00m,INR 799,31 Seats available,"1.6
20",Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
Chaturvedi Bus Service,A/C Seater/Sleeper (2+1),21:30,06:00,08h 30m,INR 550,47 Seats available,"1.0
6",Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
Abhay Travels (I.R.T.C),Non A/C Seater / Sleeper (2+1),20:30,06:00,09h 30m,INR 1300,30 Seats available,"1.0
2",Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
Shivendra Travels,A/C Sleeper (2+1),21:00,06:00,09h 00m,INR 3500,1 Seat available, ,Delhi to Farrukhabad (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up
UPSRTC - JNP0125,Ordinary Non AC Seater 2+3,16:00,00:30,08h 30m,INR 528,52 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - STD0021,Janrath AC Seater 2+2,16:00,00:20,08h 20m,INR 748,36 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - JNP0234,Ordinary Non AC Seater 2+3,16:32,01:45,09h 13m,INR 528,52 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - STD0022,Janrath AC Seater 2+2,17:00,01:20,08h 20m,INR 748,36 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - JNP0240,Ordinary Non AC Seater 2+3,17:28,02:40,09h 12m,INR 528,52 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - CNT0148,Ordinary Non AC Seater 2+3,17:30,01:30,08h 00m,INR 528,52 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - CNT0138,Ordinary Non AC Seater 2+3,18:31,02:30,07h 59m,INR 528,52 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - CHL0019,Ordinary Non AC Seater 2+3,19:00,01:45,06h 45m,INR 528,52 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - JNP0115,Ordinary Non AC Seater 2+3,19:30,02:30,07h 00m,INR 528,52 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - CNT0141,Ordinary Non AC Seater 2+3,19:39,03:40,08h 01m,INR 528,52 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - CNT0142,Ordinary Non AC Seater 2+3,19:59,04:00,08h 01m,INR 528,52 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - CBG0042,Shatabdi AC Seater 2+2,20:00,02:30,06h 30m,INR 748,37 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - JNP0013,Ordinary Non AC Seater 2+3,20:20,03:00,06h 40m,INR 528,52 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - CNT0089,Ordinary Non AC Seater 2+3,20:29,04:30,08h 01m,INR 528,52 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - JNP0012,Ordinary Non AC Seater 2+3,20:30,04:00,07h 30m,INR 528,52 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
PTC-SKYBUS,A/C Seater/Sleeper (2+1),22:30,05:30,07h 00m,INR 399,16 Seats available,"4.5
546",Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
Yolo Bus,A/C Seater / Sleeper (2+1),22:10,05:13,07h 03m,INR 499,24 Seats available,"4.1
227",Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:15,05:01,05h 46m,INR 399,23 Seats available,"3.7
387",Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
Raj Kalpana Travels Pvt.Ltd,A/C Seater / Sleeper (2+1),23:45,05:15,05h 30m,INR 899,15 Seats available,"3.9
92",Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
Goyal Travels,A/C Seater / Sleeper (2+1),23:49,06:20,06h 31m,INR 600,23 Seats available,"2.0
166",Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - HDD0252,Ordinary Non AC Seater 2+3,16:01,20:15,04h 14m,INR 280,52 Seats available,3.3,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - HDD0166,Ordinary Non AC Seater 2+3,16:27,18:11,01h 44m,INR 277,52 Seats available,3.3,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - BDV0099,Ordinary Non AC Seater 2+3,16:30,19:50,03h 20m,INR 224,52 Seats available,3.3,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - ALI0618,Janrath AC Seater 2+2,16:31,19:31,03h 00m,INR 335,35 Seats available,"4.3
4",Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - HDD0023,Ordinary Non AC Seater 2+3,16:35,21:50,05h 15m,INR 277,52 Seats available,3.3,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - MNP0158,Ordinary Non AC Seater 2+3,17:00,19:49,02h 49m,INR 280,52 Seats available,3.3,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - HDD0254,Ordinary Non AC Seater 2+3,17:01,21:00,03h 59m,INR 280,52 Seats available,3.3,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - HDD0074,Ordinary Non AC Seater 2+3,17:05,18:50,01h 45m,INR 280,52 Seats available,3.3,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - BDV0175,Janrath AC Seater 2+2,17:29,20:29,03h 00m,INR 335,36 Seats available,"2.4
7",Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - HDD0157,Ordinary Non AC Seater 2+3,17:30,20:57,03h 27m,INR 277,52 Seats available,3.3,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - MNP0152,Ordinary Non AC Seater 2+3,17:45,20:34,02h 49m,INR 280,52 Seats available,3.3,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - HDD0255,Ordinary Non AC Seater 2+3,17:58,20:06,02h 08m,INR 280,52 Seats available,3.3,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - HDD0079,Ordinary Non AC Seater 2+3,18:05,20:50,02h 45m,INR 280,52 Seats available,3.3,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - HDD0171,Ordinary Non AC Seater 2+3,18:06,21:50,03h 44m,INR 280,52 Seats available,3.3,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - MNP0138,Ordinary Non AC Seater 2+3,18:10,21:16,03h 06m,INR 280,52 Seats available,3.3,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
Chaturvedi Bus Service,A/C Seater/Sleeper (2+1),21:30,02:00,04h 30m,INR 550,47 Seats available,2.2,Delhi to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh
UPSRTC - BUI0005,Ordinary Non AC Seater 2+3,16:30,02:05,09h 35m,INR 660,52 Seats available,3.3,Ballia (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/ballia-to-lucknow
UPSRTC - BUI0009,Ordinary Non AC Seater 2+3,17:30,02:30,09h 00m,INR 660,52 Seats available,3.3,Ballia (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/ballia-to-lucknow
UPSRTC - BUI0007,Ordinary Non AC Seater 2+3,18:30,03:00,08h 30m,INR 660,52 Seats available,3.3,Ballia (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/ballia-to-lucknow
UPSRTC - BUI0001,Janrath AC Seater 2+2,19:00,04:00,09h 00m,INR 945,36 Seats available,"4.2
27",Ballia (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/ballia-to-lucknow
UPSRTC - CBG0139,Janrath AC Seater 2+2,19:29,03:45,08h 16m,INR 945,36 Seats available,"3.2
10",Ballia (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/ballia-to-lucknow
UPSRTC - BUI0003,Ordinary Non AC Seater 2+3,19:30,04:00,08h 30m,INR 660,52 Seats available,"3.1
15",Ballia (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/ballia-to-lucknow
UPSRTC - CBG0111,Janrath AC Seater 2+2,20:01,05:00,08h 59m,INR 945,34 Seats available,"3.7
39",Ballia (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/ballia-to-lucknow
Shri Rishabh Travels,AC Sleeper (2+1),15:00,23:23,08h 23m,INR 1890,4 Seats available,"4.8
4",Ballia (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/ballia-to-lucknow
Vinay Travels,VE A/C Seater / Sleeper (2+1),15:50,23:35,07h 45m,INR 1290,23 Seats available,"2.8
15",Ballia (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/ballia-to-lucknow
Krishna Travels,A/C Seater / Sleeper (2+2),14:45,23:40,08h 55m,INR 1299,32 Seats available,3.5,Ballia (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/ballia-to-lucknow
UPSRTC - AWD0059,Janrath AC Seater 2+2,20:00,04:00,08h 00m,INR 917,36 Seats available,"4.2
7",Lucknow to Mathura,https://www.redbus.in/bus-tickets/lucknow-to-mathura
UPSRTC - AGF0070,Ordinary Non AC Seater 2+3,20:02,03:30,07h 28m,INR 652,52 Seats available,3.3,Lucknow to Mathura,https://www.redbus.in/bus-tickets/lucknow-to-mathura
UPSRTC - AWD0056,Janrath AC Seater 2+2,23:15,07:00,07h 45m,INR 917,36 Seats available,"4.3
32",Lucknow to Mathura,https://www.redbus.in/bus-tickets/lucknow-to-mathura
Ashok Bus Service,VE A/C Sleeper (2+1),23:10,04:20,05h 10m,924,35 Seats available,"4.4
40",Lucknow to Mathura,https://www.redbus.in/bus-tickets/lucknow-to-mathura
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:30,03:30,06h 00m,INR 759,26 Seats available,"4.7
62",Lucknow to Mathura,https://www.redbus.in/bus-tickets/lucknow-to-mathura
IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:40,03:30,05h 50m,INR 769,25 Seats available,"4.7
36",Lucknow to Mathura,https://www.redbus.in/bus-tickets/lucknow-to-mathura
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:30,05:20,05h 50m,INR 909,26 Seats available,"4.4
82",Lucknow to Mathura,https://www.redbus.in/bus-tickets/lucknow-to-mathura
IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:00,04:40,05h 40m,INR 869,24 Seats available,"4.7
71",Lucknow to Mathura,https://www.redbus.in/bus-tickets/lucknow-to-mathura
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:55,04:40,05h 45m,INR 1842,37 Seats available,4.6,Lucknow to Mathura,https://www.redbus.in/bus-tickets/lucknow-to-mathura
Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+2),22:40,04:10,05h 30m,1260,45 Seats available,4.2,Lucknow to Mathura,https://www.redbus.in/bus-tickets/lucknow-to-mathura
Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+2),22:15,04:06,05h 51m,1440,24 Seats available,4.2,Lucknow to Mathura,https://www.redbus.in/bus-tickets/lucknow-to-mathura
International Tourist Centre,VE A/C Seater / Sleeper (2+1),21:30,02:30,05h 00m,INR 790,30 Seats available,"4.3
4",Lucknow to Mathura,https://www.redbus.in/bus-tickets/lucknow-to-mathura
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:45,05:35,05h 50m,INR 699,26 Seats available,"4.3
45",Lucknow to Mathura,https://www.redbus.in/bus-tickets/lucknow-to-mathura
UPSRTC - SJP0271,Ordinary Non AC Seater 2+3,16:01,23:21,07h 20m,INR 634,52 Seats available,3.3,Shahjahanpur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi
UPSRTC - SJP0032,Ordinary Non AC Seater 2+3,16:30,00:30,08h 00m,INR 634,52 Seats available,3.3,Shahjahanpur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi
UPSRTC - SJP0278,Ordinary Non AC Seater 2+3,17:31,00:51,07h 20m,INR 634,52 Seats available,3.3,Shahjahanpur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi
UPSRTC - HDD0063,Ordinary Non AC Seater 2+3,18:00,01:03,07h 03m,INR 600,51 Seats available,3.3,Shahjahanpur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi
UPSRTC - SJP0610,Ordinary Non AC Seater 2+3,18:45,02:45,08h 00m,INR 634,52 Seats available,3.3,Shahjahanpur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi
