Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_available,Ratings,Route_name,Route_link
Yolo Bus,Bharat Benz A/C Sleeper (2+1),05:06,10:16,05h 10m,INR 1370,26 Seats available,1.6,Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal
TGSRTC - 6006,Super Luxury (Non AC Seater 2+2 Push Back),00:05,04:20,04h 15m,INR 312,27 Seats available,"4.1
23",Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
TGSRTC - 6004,Super Luxury (Non AC Seater 2+2 Push Back),01:15,05:35,04h 20m,INR 312,31 Seats available,"2.8
27",Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
TGSRTC - 8127,RAJDHANI (A.C. Semi Sleeper),04:25,09:25,05h 00m,INR 377,32 Seats available,"3.9
21",Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
TGSRTC - 6021,Super Luxury (Non AC Seater 2+2 Push Back),05:00,09:30,04h 30m,INR 312,30 Seats available,"4.1
24",Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
TGSRTC - 7990,Super Luxury (Non AC Seater 2+2 Push Back),05:30,10:25,04h 55m,INR 310,29 Seats available,"4.9
13",Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
TGSRTC - 7517,Super Luxury (Non AC Seater 2+2 Push Back),06:00,10:30,04h 30m,INR 312,31 Seats available,"3.0
17",Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
TGSRTC - 1137,Garuda Plus (Volvo/Benz AC Multi Axle Semi Sleeper 2+2),06:15,10:40,04h 25m,INR 377,32 Seats available,"3.4
18",Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
TGSRTC - 8199,RAJDHANI (A.C. Semi Sleeper),06:30,11:10,04h 40m,INR 339,35 Seats available,"2.8
19",Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
TGSRTC - 7992,Super Luxury (Non AC Seater 2+2 Push Back),06:30,11:25,04h 55m,INR 310,31 Seats available,"4.6
4",Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
TGSRTC - 6069,Super Luxury (Non AC Seater 2+2 Push Back),07:00,11:30,04h 30m,INR 312,31 Seats available,"4.3
6",Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
TGSRTC - 7879,Super Luxury (Non AC Seater 2+2 Push Back),07:00,11:55,04h 55m,INR 310,30 Seats available,"4.6
5",Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
TGSRTC - 7986,RAJDHANI (A.C. Semi Sleeper),09:00,12:55,03h 55m,INR 339,35 Seats available,"2.8
11",Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
TGSRTC - 4005,Super Luxury (Non AC Seater 2+2 Push Back),09:00,12:30,03h 30m,INR 312,31 Seats available,"2.9
21",Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
TGSRTC - 8104,Super Luxury (Non AC Seater 2+2 Push Back),11:00,15:55,04h 55m,INR 310,31 Seats available,"4.0
6",Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
TGSRTC - 6008,Super Luxury (Non AC Seater 2+2 Push Back),12:20,17:00,04h 40m,INR 312,31 Seats available,"2.2
18",Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
MVN Tours and Travels,Non A/C Seater / Sleeper (2+1),02:30,06:30,04h 00m,665,35 Seats available,3.2,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
SLVR Travels,Non A/C Seater / Sleeper (2+1),03:30,07:10,03h 40m,810,29 Seats available,3.2,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
Orange Tours And Travels,A/C Seater / Sleeper (2+1),04:40,08:00,03h 20m,INR 700,45 Seats available,"3.8
23",Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
Orange Tours And Travels,A/C Sleeper (2+1),22:00,01:45,03h 45m,INR 800,33 Seats available,3.8,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
Harikrishna Travels,Non A/C Seater / Sleeper (2+1),03:00,06:30,03h 30m,INR 750,32 Seats available,2.8,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
APSRTC - 45776,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:30,13:50,07h 20m,INR 462,33 Seats available,"3.3
35",Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki
APSRTC - 5870,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,03:00,08h 30m,INR 462,34 Seats available,"3.9
4",Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki
APSRTC - 5859,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,03:00,08h 00m,INR 495,34 Seats available,3.9,Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki
APSRTC - 5994,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,04:30,09h 00m,INR 462,33 Seats available,"3.2
17",Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki
APSRTC - 5922,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,04:15,08h 30m,INR 462,33 Seats available,3.9,Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki
APSRTC - 5906,INDRA(A.C. Seater),20:00,03:50,07h 50m,INR 559,35 Seats available,"3.9
17",Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki
APSRTC - 5926,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,04:45,08h 30m,INR 495,19 Seats available,"4.7
30",Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki
APSRTC - 5876,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,04:15,07h 45m,INR 462,22 Seats available,"3.3
16",Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki
APSRTC - 5020,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),20:30,02:50,06h 20m,INR 713,41 Seats available,3.9,Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki
APSRTC - 5914,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:40,04:50,08h 10m,INR 462,22 Seats available,"3.9
13",Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki
APSRTC - 5928,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,03:45,07h 00m,INR 495,26 Seats available,"4.4
21",Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki
APSRTC - 58231,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:50,04:30,07h 40m,INR 462,18 Seats available,"3.8
32",Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki
APSRTC - 5902,STAR LINER(NON-AC SLEEPER 2+1),21:00,05:00,08h 00m,INR 599,27 Seats available,"3.7
50",Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki
APSRTC - 5863,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,04:30,07h 30m,INR 462,33 Seats available,"4.6
20",Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki
APSRTC - 48604,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),21:00,04:31,07h 31m,INR 710,40 Seats available,"4.4
16",Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki
Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),21:45,05:30,07h 45m,INR 826,25 Seats available,"4.6
60",Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki
Sri Vengamamba Bus Transport (SVBT),A/C Sleeper (2+1),21:40,05:30,07h 50m,INR 1234,19 Seats available,"4.3
40",Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki
Chandu Travels,A/C Sleeper (2+1),22:00,05:15,07h 15m,741,25 Seats available,"4.2
34",Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki
Mozo travels,A/C Sleeper (2+1),22:00,04:30,06h 30m,INR 800,21 Seats available,"4.9
13",Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki
Vikram Travels,A/C Seater / Sleeper (2+1),21:55,04:15,06h 20m,INR 630,35 Seats available,"4.8
14",Hyderabad to Addanki,https://www.redbus.in/bus-tickets/hyderabad-to-addanki
